Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
1,3,1,1,1,1,2,0,2,1,1,73,65,69
1,3,2,0,0,1,2,1,1,1,1,48,53,50
0,1,4,0,1,0,0,0,3,0,0,44,58,57
1,4,1,1,1,2,2,1,2,1,1,92,97,92
0,1,4,1,1,1,2,1,1,1,0,77,78,81
1,2,2,0,1,1,1,1,0,1,1,58,67,58
1,1,4,0,1,1,2,1,0,1,2,51,57,47
1,2,5,1,1,2,2,0,1,0,1,73,77,68
0,1,0,0,0,2,2,1,3,0,0,65,80,79
1,2,2,0,1,0,1,1,4,0,0,48,52,47
1,1,4,1,1,1,2,1,1,0,0,75,79,77
1,1,0,1,1,1,2,1,1,0,0,75,78,65
0,3,4,1,1,1,2,0,5,1,0,60,74,74
0,3,0,0,1,1,0,1,3,1,0,36,51,51
1,1,2,1,0,1,1,0,1,0,0,67,68,68
0,0,4,1,1,0,0,1,0,1,0,65,76,71
1,2,4,0,1,1,2,0,3,1,0,48,41,41
0,1,2,0,0,0,2,1,2,1,0,68,80,74
0,3,2,0,1,0,1,1,1,1,0,44,48,59
0,0,5,1,1,2,2,1,2,0,1,65,81,73
0,2,1,1,1,0,2,1,3,0,1,52,60,60
1,3,5,1,1,1,2,1,1,0,2,41,43,46
0,2,4,1,0,0,2,1,0,0,1,64,76,80
1,3,1,1,1,1,0,1,1,0,1,93,81,83
0,4,5,0,0,1,2,1,0,0,0,86,91,95
1,2,2,0,1,1,1,0,4,1,0,61,61,60
0,3,5,0,1,2,1,0,1,1,0,58,72,70
0,3,4,1,0,1,2,0,4,1,1,55,65,75
1,2,4,1,1,1,2,1,3,1,1,78,76,74
0,4,3,1,1,2,2,1,4,0,0,75,79,82
0,2,5,0,1,1,2,1,1,0,0,45,58,57
1,1,5,1,0,1,2,1,2,0,1,86,82,82
0,2,4,0,1,1,2,1,5,1,0,53,70,65
1,0,2,1,0,3,1,1,1,1,0,73,72,68
1,1,4,1,0,2,2,1,1,1,1,79,72,74
1,1,5,1,0,0,1,1,5,0,0,63,61,56
1,1,2,0,1,2,1,1,1,0,1,64,60,52
1,2,5,0,1,2,1,0,2,1,0,38,34,34
1,3,5,1,1,1,2,1,0,1,0,68,61,62
0,2,4,1,0,1,2,1,4,1,1,79,81,86
0,3,4,1,0,2,1,0,4,0,0,70,84,86
1,3,5,1,1,0,2,1,6,0,0,45,36,39
1,2,0,0,0,1,2,1,5,1,1,63,66,66
0,2,1,1,1,1,1,1,0,1,2,61,66,67
1,2,0,1,0,1,1,0,1,0,0,45,51,56
0,4,2,0,1,1,2,1,4,0,0,53,65,58
1,3,5,0,1,2,2,1,1,0,0,47,40,40
1,3,5,0,0,1,1,1,1,0,1,60,47,50
1,1,2,1,1,0,1,0,4,1,0,86,79,65
1,4,5,1,1,1,2,1,0,0,2,53,35,39
1,1,2,1,1,0,2,0,2,1,1,53,49,40
1,2,1,1,0,0,2,0,2,1,0,68,75,82
0,4,2,0,1,2,1,1,1,0,1,77,79,81
1,3,0,0,0,3,1,0,2,0,1,33,49,45
0,3,4,0,1,1,2,1,1,1,0,49,66,66
0,2,4,1,1,1,2,1,2,0,1,60,61,57
1,2,4,1,0,1,2,1,1,0,1,69,72,77
0,1,3,0,1,0,2,1,5,1,0,38,56,53
0,1,5,1,1,2,1,1,1,0,2,86,94,88
1,1,4,1,1,1,0,1,1,1,0,58,59,51
1,3,4,1,0,1,2,0,3,1,1,96,89,95
1,0,2,1,0,1,2,1,1,1,2,77,77,72
1,2,4,1,1,1,1,1,3,1,0,64,60,55
0,2,0,1,1,2,0,1,1,1,2,61,71,74
1,4,0,0,0,0,2,0,2,0,0,66,65,65
0,0,4,1,0,0,2,0,1,1,0,62,71,77
1,2,1,1,0,1,0,1,2,1,0,82,79,79
0,4,1,0,1,2,1,1,3,1,0,90,93,96
1,3,2,0,1,1,0,0,1,0,0,60,58,55
1,2,0,0,0,2,1,0,6,1,0,49,47,50
0,1,0,0,1,1,1,0,3,1,1,36,40,43
0,1,3,1,0,1,2,1,4,1,0,82,84,95
0,1,0,0,0,2,1,1,5,1,0,51,65,66
1,2,5,1,1,0,1,0,1,1,1,48,45,37
0,0,4,1,1,2,0,1,2,1,2,59,63,64
0,4,0,1,1,3,2,1,1,0,1,82,89,93
1,4,2,1,1,0,2,0,1,1,2,79,54,54
1,2,0,0,0,2,2,0,5,1,1,76,80,80
0,1,4,1,1,1,0,1,2,1,0,82,91,88
1,3,4,0,1,2,2,1,3,1,0,40,41,42
1,0,0,1,1,1,1,1,4,0,1,54,53,54
0,2,1,1,1,2,2,1,3,0,1,64,61,69
0,1,4,1,1,0,2,1,3,0,0,77,87,81
1,2,3,0,1,1,2,0,2,0,0,72,74,77
0,1,5,1,1,2,2,0,3,1,2,72,70,61
0,3,1,0,0,1,1,1,4,0,1,71,82,94
0,0,1,1,0,1,1,1,0,1,0,85,97,100
0,3,2,1,1,0,2,1,2,0,0,80,82,85
0,2,2,1,1,2,0,1,1,0,0,64,71,72
1,4,2,1,1,1,2,1,4,1,0,68,65,60
1,3,5,1,1,0,2,1,2,1,0,61,59,56
0,2,2,1,1,2,1,0,1,1,0,60,65,62
0,0,2,0,1,2,0,0,2,0,0,45,49,51
0,1,1,1,0,1,0,1,1,1,0,91,98,97
0,4,2,0,1,1,1,1,3,1,0,53,66,60
0,1,2,0,0,1,1,1,2,1,1,52,67,66
0,2,2,1,1,1,1,0,1,0,0,57,73,71
0,3,4,0,1,0,2,1,7,1,0,49,65,63
0,2,2,1,0,2,0,1,3,1,2,91,99,99
1,1,5,1,1,1,1,0,2,1,0,66,56,53
0,0,2,1,1,2,1,1,4,1,0,69,91,90
1,3,0,1,0,1,2,1,2,1,1,97,91,98
1,2,4,0,1,1,2,1,1,1,0,57,46,46
1,2,4,1,0,2,2,1,1,1,0,82,71,72
1,2,4,1,0,1,1,1,2,0,0,78,63,63
0,2,2,1,1,2,2,0,4,0,0,43,52,53
1,3,4,0,1,1,1,1,1,0,0,64,61,58
1,0,1,0,1,1,2,1,3,1,0,88,81,80
1,4,4,0,0,1,2,1,2,1,1,87,86,80
1,2,2,1,0,1,1,1,3,1,2,94,99,95
1,2,4,1,1,2,0,1,4,1,2,58,57,62
1,2,5,1,1,1,1,1,0,1,2,50,49,44
0,3,0,1,1,1,2,1,4,0,0,68,77,75
1,2,3,1,0,1,1,0,2,0,1,84,82,79
0,0,5,1,1,1,1,1,2,1,1,69,73,70
0,3,4,0,1,3,0,1,2,1,1,47,56,57
0,4,4,0,1,2,0,1,0,0,2,49,63,59
1,4,2,1,0,2,1,0,1,1,0,76,71,70
0,4,3,0,1,2,0,1,0,0,1,76,87,90
0,4,0,1,1,2,1,1,1,0,0,76,83,75
1,1,3,0,1,1,0,1,3,1,1,52,54,51
1,2,5,1,1,1,2,1,6,0,2,64,68,64
0,4,5,0,0,2,2,1,1,0,0,80,82,76
1,4,0,1,0,0,2,1,7,0,0,100,92,88
0,3,2,0,0,2,2,0,1,1,0,62,76,81
1,3,1,0,1,0,1,1,0,0,1,91,84,81
0,2,5,1,0,1,2,0,2,0,2,76,89,90
1,2,5,0,1,1,2,1,0,1,2,65,62,53
1,2,4,1,0,1,1,1,2,1,0,81,75,71
0,1,5,1,1,1,1,1,2,0,1,58,68,63
1,3,4,1,1,1,1,0,3,1,2,77,64,66
1,3,1,1,1,1,2,1,1,0,0,79,73,76
0,2,5,1,1,1,2,1,2,1,1,54,66,67
1,3,4,1,0,0,2,1,1,1,1,65,56,61
0,2,4,1,1,1,1,0,3,0,0,89,100,97
0,1,4,0,0,0,2,0,2,1,1,59,72,72
1,1,0,0,0,1,1,1,1,0,0,87,93,90
0,3,0,0,1,1,2,1,4,1,0,34,50,42
0,2,1,1,1,2,1,1,2,1,1,64,71,71
0,2,5,1,1,0,1,1,0,0,0,30,42,44
0,2,5,0,1,0,1,1,3,0,2,71,79,78
1,1,0,1,1,0,2,1,1,1,0,80,86,76
0,2,4,1,1,1,0,1,2,1,2,65,72,70
0,0,4,0,0,3,2,1,5,1,1,50,59,61
0,2,0,0,0,1,1,0,1,1,1,75,90,90
1,2,4,0,0,1,0,1,2,1,1,40,46,43
1,1,0,1,1,1,2,1,2,1,2,85,80,76
0,3,2,1,0,2,2,0,2,0,2,72,85,90
1,3,3,0,1,2,0,1,2,0,0,45,53,47
1,2,0,1,0,1,0,1,1,0,1,87,97,92
1,3,2,0,1,2,1,1,5,1,0,52,51,47
1,3,2,1,1,1,2,1,3,0,0,95,93,89
1,2,1,1,1,3,0,1,1,0,0,87,81,77
0,4,4,1,1,3,1,1,1,0,2,89,84,85
1,1,4,1,1,2,1,1,5,1,0,82,68,69
1,4,0,1,1,1,2,1,0,1,2,65,55,58
0,1,3,1,1,0,2,1,3,1,0,88,88,100
1,2,1,0,1,2,1,1,7,1,0,54,64,61
1,3,5,0,1,1,2,1,1,0,0,45,40,31
1,1,5,1,1,2,2,0,1,1,0,61,60,54
0,0,3,0,0,2,1,1,1,0,0,45,67,69
0,4,1,1,1,1,2,1,3,0,2,88,91,84
0,3,4,0,0,1,2,1,4,0,0,62,72,80
1,3,2,0,1,1,2,1,2,1,0,64,59,57
1,2,2,1,1,1,0,1,2,1,0,85,90,81
0,3,5,1,1,0,1,0,2,1,1,67,61,71
0,2,1,1,0,0,2,0,2,1,0,83,79,86
1,3,5,0,1,2,2,0,2,1,1,55,47,46
1,4,1,1,1,0,2,0,3,0,2,83,75,62
1,1,4,1,0,1,1,1,2,0,0,56,57,58
1,2,2,1,1,0,1,0,1,0,2,80,76,72
1,3,0,1,0,0,1,0,2,1,2,78,86,85
1,2,1,0,1,2,2,1,1,1,0,56,60,53
0,2,4,1,1,1,2,1,3,0,0,73,70,76
1,4,2,0,1,2,2,1,1,0,0,95,86,76
1,2,4,1,1,0,2,0,1,1,0,56,51,46
0,1,1,1,1,1,1,1,2,0,0,74,91,86
1,4,2,0,1,1,2,0,2,1,2,73,60,63
1,3,4,1,0,2,1,0,1,0,0,69,69,67
1,4,5,0,0,1,2,1,3,0,1,69,64,65
0,1,4,1,1,2,2,0,5,1,0,49,52,55
0,4,2,0,0,1,2,0,2,0,0,53,68,68
1,1,0,1,0,3,2,0,2,1,1,50,50,48
0,2,1,1,1,1,2,1,2,1,1,63,76,71
0,2,4,1,1,1,0,0,2,1,0,68,76,73
0,2,5,0,1,1,1,1,3,1,0,55,63,55
0,4,5,1,0,2,0,1,4,1,0,64,59,58
1,1,1,0,0,1,1,0,2,1,0,69,77,85
1,1,0,0,0,0,2,0,2,1,1,78,77,79
0,1,3,1,1,2,1,0,2,1,0,62,67,78
1,3,4,1,1,1,1,0,3,0,0,73,58,62
0,4,4,0,1,1,2,1,2,1,1,66,65,65
0,2,2,0,1,1,2,1,3,1,0,54,71,67
1,2,1,1,1,1,1,1,0,1,1,65,74,66
1,4,1,0,0,1,2,1,1,1,0,78,76,78
1,3,0,1,0,1,1,1,0,0,0,82,73,75
0,1,5,1,0,1,2,1,3,0,0,59,63,69
1,1,5,0,0,1,1,0,5,0,1,54,60,47
1,3,4,1,0,1,2,0,1,1,0,75,61,64
1,2,2,1,1,1,1,0,3,1,0,94,78,83
0,3,4,1,1,1,2,1,3,1,0,39,52,49
0,2,5,0,0,0,1,0,5,0,0,62,81,80
1,1,0,1,0,0,2,1,1,0,1,67,65,60
0,1,4,1,1,1,1,1,0,1,0,62,72,67
0,2,4,1,0,2,2,0,5,0,1,54,70,64
1,3,4,1,1,1,1,0,3,1,1,57,59,56
1,1,1,0,0,1,1,1,2,1,0,62,59,62
1,4,4,1,1,1,2,1,1,0,2,72,63,60
0,3,4,1,0,2,1,0,5,1,1,65,66,78
1,3,2,1,0,2,1,1,1,0,0,98,90,97
1,0,2,0,1,2,1,1,0,1,0,55,55,52
1,0,4,1,0,0,1,1,1,1,2,60,58,65
0,3,1,0,1,1,2,0,3,1,1,71,80,82
1,3,5,0,1,1,2,1,2,0,1,30,36,30
1,1,0,1,1,2,2,0,2,0,0,66,58,58
1,2,2,1,1,1,2,1,2,1,2,92,73,73
0,4,5,0,1,1,1,0,4,1,1,51,68,62
1,3,2,0,1,1,1,1,0,1,0,70,63,65
0,3,1,1,1,1,2,1,2,1,0,77,84,83
1,4,4,1,0,3,1,1,2,1,1,80,81,77
1,1,4,1,1,2,2,1,3,0,2,100,85,83
0,4,2,1,1,1,2,1,2,1,0,81,83,80
1,2,3,1,1,2,1,0,3,0,0,94,74,77
1,0,2,1,1,1,2,1,3,0,0,72,67,66
1,1,4,1,1,1,0,1,2,1,0,53,63,57
1,1,2,1,1,2,2,0,3,0,1,56,50,49
0,0,3,1,0,1,2,1,2,1,1,70,80,87
0,3,4,1,1,1,0,1,2,0,0,65,82,80
1,4,5,1,1,2,2,0,2,0,0,73,68,60
0,4,0,1,1,0,2,1,4,1,2,64,70,68
1,2,2,1,1,1,1,0,2,1,1,83,82,72
0,1,0,0,1,1,0,1,1,0,0,54,69,64
1,1,1,0,0,1,0,1,3,1,2,49,51,50
0,1,5,0,1,1,2,1,1,0,2,37,50,46
1,4,4,1,1,2,2,1,2,1,0,66,62,60
0,2,5,1,0,2,2,1,4,0,0,56,69,78
1,3,0,1,0,0,2,0,2,0,0,82,85,88
1,0,3,1,1,1,2,0,4,1,1,72,65,62
0,3,2,0,1,1,2,1,0,1,1,48,54,57
0,3,0,0,1,1,2,0,3,0,2,60,73,71
0,4,0,0,1,2,2,1,0,1,0,60,60,56
0,0,5,1,1,2,1,1,1,0,0,44,49,49
0,3,4,0,1,0,2,1,3,1,1,61,74,78
0,1,5,0,0,2,2,0,3,1,1,32,59,56
1,3,0,1,0,1,1,1,0,1,2,84,75,76
1,4,0,1,1,1,1,1,2,1,2,100,86,86
1,2,0,0,1,2,2,0,2,0,0,66,74,61
0,3,5,1,0,1,0,1,3,1,0,70,91,88
0,2,2,1,1,3,2,0,3,1,1,63,77,69
0,3,5,1,1,2,1,1,0,1,2,73,79,87
0,1,2,0,1,1,2,1,5,1,0,40,50,42
1,2,4,1,0,1,0,0,2,1,0,63,54,63
0,3,3,1,1,0,2,0,2,0,0,80,88,90
1,2,5,1,1,1,1,1,1,1,0,51,46,41
0,2,1,1,0,0,2,1,1,0,0,92,97,100
1,1,1,1,0,2,0,0,4,0,0,69,67,69
0,2,5,1,1,1,2,0,5,1,0,42,55,54
1,2,4,1,1,0,0,1,1,1,1,58,56,51
1,3,1,1,0,0,2,1,2,0,0,99,99,97
1,1,4,1,0,1,2,0,1,1,0,92,95,88
0,2,0,1,0,1,1,0,4,1,0,72,75,79
0,1,2,1,1,0,0,1,5,1,0,65,77,70
0,4,2,1,1,1,1,1,2,0,1,78,90,82
1,1,0,0,0,2,2,0,1,1,0,65,75,71
1,1,4,1,1,1,2,0,2,1,0,55,47,47
1,1,0,1,0,2,2,1,3,1,0,59,66,60
0,2,0,1,0,1,1,1,2,1,2,75,73,78
1,3,4,1,1,1,2,1,1,1,0,78,77,72
1,4,2,1,1,0,0,1,5,1,0,74,70,68
1,4,5,0,0,2,0,1,3,1,0,63,56,54
1,3,2,0,1,1,2,0,2,0,0,44,46,44
1,3,5,0,1,1,1,1,4,0,1,57,43,46
0,0,0,0,0,2,2,1,1,1,1,76,91,87
1,2,2,0,1,1,2,1,4,0,0,60,57,45
1,2,5,1,1,2,1,1,2,0,0,53,47,44
0,4,4,0,1,2,2,0,1,1,1,45,46,46
0,4,4,1,1,2,2,0,4,0,0,59,67,63
1,3,4,1,1,2,2,1,3,0,1,78,77,78
0,1,2,1,0,2,1,0,2,1,1,73,84,91
0,3,3,0,1,1,1,1,2,1,1,59,63,65
1,3,4,1,0,2,2,1,1,0,0,99,92,95
0,4,5,1,0,1,0,1,1,1,0,82,82,87
0,4,2,0,1,1,2,1,1,0,0,71,80,76
0,3,0,0,1,1,0,1,3,1,2,75,84,87
0,0,1,1,1,2,2,1,3,0,1,88,98,94
0,3,4,0,1,1,1,0,3,0,2,78,81,84
0,2,2,0,1,2,1,1,0,0,0,42,60,55
1,2,0,0,1,1,2,1,1,1,0,67,52,57
1,4,4,1,1,1,2,0,1,1,1,82,75,68
0,3,0,0,0,0,1,1,1,1,0,70,75,80
0,1,5,1,1,2,2,0,4,1,0,27,46,40
0,1,5,0,1,2,2,0,2,1,1,52,75,71
0,2,4,1,1,1,1,0,3,1,0,57,68,68
0,2,0,1,0,1,1,1,3,1,0,54,68,66
0,1,0,0,0,1,2,0,1,1,1,66,78,75
0,3,5,1,1,3,0,0,5,0,0,51,68,69
1,3,2,1,0,1,1,0,1,1,0,95,100,98
0,2,3,1,1,1,2,1,2,1,0,89,98,96
1,2,2,0,1,2,0,1,1,1,0,72,69,65
0,1,1,1,0,1,2,1,4,1,0,75,81,85
0,3,5,1,1,0,1,1,1,1,2,53,61,61
1,3,4,1,1,1,2,1,4,0,0,96,86,89
1,1,2,1,1,2,1,0,1,1,0,61,49,50
1,3,2,1,1,1,0,1,1,1,0,62,42,43
0,3,0,0,0,2,2,1,1,0,1,78,91,92
1,1,4,1,1,1,0,1,1,0,1,73,68,58
0,0,2,1,0,0,2,0,1,1,0,63,70,79
0,4,5,0,1,1,0,1,0,0,0,40,50,44
1,3,2,1,1,1,1,1,3,1,1,67,67,68
0,2,3,1,0,0,1,1,1,0,0,63,72,79
1,4,4,1,1,1,2,0,2,1,0,73,65,53
1,1,0,1,0,1,2,1,6,0,1,87,75,81
0,2,4,1,0,1,1,1,3,0,1,48,56,62
1,1,2,1,0,1,1,1,1,1,0,90,94,98
1,3,4,1,1,1,1,1,0,0,2,81,71,69
1,4,4,1,1,2,1,1,2,0,1,93,83,88
1,2,0,0,1,0,1,1,4,1,0,57,45,47
0,3,2,1,0,0,2,1,2,0,1,69,81,85
1,0,1,1,1,0,1,1,3,0,0,57,63,62
0,2,2,1,0,1,2,0,3,1,2,46,54,60
1,2,3,0,1,1,2,0,1,0,1,81,90,86
0,3,0,1,1,1,2,1,3,0,0,82,88,87
0,4,5,1,0,1,2,1,1,1,0,74,83,91
1,1,3,1,1,2,2,1,3,1,1,71,77,74
0,2,1,1,0,1,2,0,5,0,1,81,98,98
1,2,5,1,1,1,1,1,2,1,0,70,53,60
1,3,3,1,1,2,2,1,0,1,0,81,82,83
0,4,4,1,1,1,2,1,1,0,1,68,74,65
0,3,3,1,0,1,1,1,6,0,0,96,100,100
1,2,0,1,1,1,0,0,2,0,0,65,59,62
1,2,5,1,1,2,2,1,1,1,1,48,35,32
0,3,4,1,0,2,2,0,3,1,0,76,83,87
0,4,3,1,1,1,2,1,1,0,0,94,90,98
0,1,2,1,1,2,2,0,5,0,1,62,75,72
1,3,2,1,0,2,1,0,2,0,1,91,89,87
1,1,5,1,1,1,1,0,4,0,0,63,68,60
1,1,4,1,1,2,2,1,0,1,1,89,85,79
0,2,2,0,1,1,1,1,0,1,1,59,71,68
0,4,0,1,0,1,1,1,2,1,2,81,91,85
1,4,2,0,1,1,2,0,1,1,1,57,61,49
0,1,4,1,1,1,1,1,0,0,0,51,48,54
0,0,2,1,0,1,1,1,4,1,0,83,92,92
1,2,0,1,1,1,2,1,1,0,0,74,67,64
0,3,1,0,0,1,2,1,2,1,0,69,73,85
0,4,2,0,1,1,2,0,4,1,0,56,59,57
0,4,2,1,1,1,2,1,0,0,2,65,63,64
0,2,5,0,1,1,2,1,3,0,2,63,68,71
1,4,2,0,1,1,2,1,2,1,0,63,66,65
0,1,3,0,0,2,2,0,1,1,2,53,59,72
1,3,5,1,0,1,1,1,2,0,2,86,76,74
0,4,4,0,0,0,1,1,1,1,0,72,80,80
0,1,2,0,1,2,1,1,3,0,0,60,83,79
0,4,5,1,1,0,1,0,1,0,0,58,60,58
0,1,2,0,1,0,2,0,1,0,1,48,58,60
0,1,0,0,1,1,1,1,1,1,1,39,54,52
0,1,2,0,0,2,2,1,2,0,0,63,71,65
1,2,0,1,1,1,2,1,0,0,1,63,63,50
0,1,4,1,1,2,2,1,0,1,2,55,63,73
0,3,0,1,1,0,1,1,1,1,2,83,84,86
1,3,2,1,1,1,2,1,1,1,2,55,58,52
1,0,3,1,1,1,2,1,0,0,0,54,65,57
0,2,4,1,0,1,0,1,4,1,0,70,83,88
0,3,1,0,1,0,1,0,4,1,0,51,63,69
0,3,3,0,0,1,1,1,5,1,0,85,100,100
0,3,1,1,1,1,2,1,2,0,0,95,98,100
0,3,0,0,1,2,1,1,2,1,0,45,57,56
1,1,1,1,0,2,1,1,3,1,1,69,68,70
1,1,0,1,1,1,2,1,1,0,0,57,49,47
1,3,0,1,1,1,2,1,2,0,0,71,72,67
0,3,1,0,0,3,1,1,4,1,0,76,91,91
1,0,2,1,1,2,1,1,3,0,0,79,81,83
1,3,5,1,0,0,2,1,3,1,0,73,67,70
0,1,1,0,1,1,1,1,2,1,2,78,80,83
0,2,3,1,1,1,2,1,3,0,0,84,86,82
1,2,5,0,1,2,1,1,3,1,0,59,60,59
0,2,0,0,1,2,0,1,4,0,0,41,63,56
1,2,3,1,0,1,2,1,2,1,0,100,99,98
1,4,4,0,1,2,1,1,0,1,0,63,68,68
0,3,4,1,1,0,0,1,3,1,1,58,70,68
1,4,4,1,1,2,1,1,3,1,0,100,92,93
0,1,1,0,0,0,1,0,1,1,0,64,83,72
1,2,4,1,1,0,2,1,2,1,1,64,66,67
0,2,1,1,1,1,1,0,1,1,0,69,76,79
1,0,1,1,1,1,2,1,1,0,1,69,69,70
0,3,1,1,1,1,1,1,2,1,1,60,60,68
1,2,2,0,0,2,2,1,2,0,0,37,45,44
1,2,0,1,1,2,2,1,1,1,1,66,59,60
1,2,2,1,1,2,2,1,2,1,2,93,80,81
1,2,2,1,1,0,0,0,1,1,0,59,65,57
1,1,0,0,1,1,1,0,1,0,0,58,56,56
0,1,0,1,1,2,2,0,3,0,0,85,94,90
0,0,2,1,1,0,1,1,1,1,2,67,75,75
0,1,2,0,0,1,0,1,0,1,0,43,52,51
1,2,5,1,0,0,2,1,2,1,2,59,64,60
1,4,5,0,1,1,2,0,4,1,2,72,51,60
0,3,2,0,0,1,1,0,1,1,0,66,80,82
0,1,5,1,1,2,0,1,3,1,1,60,72,65
0,3,1,1,0,0,2,0,3,1,0,99,100,100
0,2,5,1,0,1,2,1,3,0,1,83,91,95
0,1,0,1,1,0,2,0,1,1,1,85,90,91
1,3,1,0,0,0,2,1,3,1,2,82,85,82
1,1,3,1,1,1,1,1,0,1,2,70,61,62
1,2,5,0,1,1,1,1,3,1,0,52,56,49
1,2,4,1,1,1,1,1,2,1,0,94,91,89
0,3,0,1,1,2,1,1,0,1,0,55,60,61
0,0,0,1,0,1,2,1,1,1,1,75,87,93
1,2,5,1,1,1,2,1,1,0,0,70,55,57
0,3,2,0,0,0,0,1,3,1,0,50,64,69
0,3,5,1,1,2,2,1,0,0,1,62,65,63
0,2,4,0,1,1,1,0,2,1,0,69,70,75
0,4,2,0,0,1,2,1,3,1,0,73,79,76
0,2,5,1,1,1,1,1,1,1,0,57,69,68
1,3,2,1,0,2,1,1,1,1,0,88,79,85
0,2,3,1,1,0,2,1,0,0,1,59,70,68
1,4,0,1,1,1,2,0,1,1,0,79,67,73
1,3,1,1,0,2,0,1,3,0,1,94,93,95
1,2,1,0,0,1,1,0,3,1,1,46,50,57
0,2,5,0,0,1,2,1,0,0,0,47,65,63
0,2,4,0,1,1,1,1,2,0,0,60,76,66
1,3,0,1,1,1,2,1,1,1,1,91,91,82
1,0,0,0,1,0,2,1,4,1,0,45,43,35
1,3,0,1,1,1,2,1,4,0,0,67,65,71
1,3,1,1,1,1,0,1,3,1,1,76,63,70
0,0,0,0,0,2,2,1,0,0,0,56,79,78
0,3,4,1,0,2,1,1,2,0,0,88,98,93
0,0,5,1,1,2,2,1,1,0,0,49,57,51
1,0,1,1,1,1,1,1,5,1,0,60,66,63
1,1,4,0,1,1,1,0,2,0,2,57,58,55
1,3,1,0,1,2,0,0,3,1,0,53,63,59
0,3,4,0,0,0,1,1,1,0,2,82,91,93
1,3,4,0,1,1,0,0,2,1,1,72,76,77
1,3,2,1,1,1,0,0,1,1,0,79,71,67
1,2,1,1,0,0,2,1,1,1,0,78,70,71
0,4,0,1,0,0,2,0,2,1,0,95,96,94
1,3,4,1,0,1,1,1,2,1,0,89,80,82
0,1,5,1,1,2,1,1,3,1,0,79,83,80
1,3,4,0,1,2,2,1,1,0,1,70,71,65
1,4,0,1,1,0,0,1,3,1,2,78,82,74
1,1,1,0,1,0,2,0,6,0,2,67,73,68
0,3,0,1,0,0,1,1,7,0,0,91,100,98
0,2,3,1,1,1,1,1,5,1,1,72,78,78
0,2,0,1,0,0,0,1,5,0,1,73,80,85
0,3,2,1,1,1,0,1,1,0,1,50,66,67
0,3,0,1,1,1,0,1,0,0,1,79,81,85
0,2,0,0,0,1,2,1,1,1,0,53,63,69
1,1,3,0,1,1,1,1,2,1,1,83,71,79
1,2,1,0,0,1,1,0,3,0,0,42,44,41
0,2,2,0,1,0,1,1,2,1,0,48,59,54
0,2,5,1,1,3,1,0,1,1,0,54,64,65
1,1,2,0,1,0,2,0,3,1,2,48,54,53
0,4,2,1,1,2,1,0,2,0,2,84,84,78
1,2,3,1,1,1,0,1,1,0,1,72,76,69
0,3,2,1,1,2,2,1,2,0,1,73,80,79
1,1,5,0,1,0,0,0,3,1,2,41,46,41
0,1,2,1,1,1,2,1,2,0,0,37,54,55
0,3,0,1,1,1,1,0,3,1,1,53,58,61
1,2,1,1,0,1,1,1,0,1,0,98,93,100
0,0,3,0,1,1,1,1,1,1,0,52,60,55
1,3,5,1,1,1,1,1,3,0,1,74,74,67
0,2,4,1,0,2,2,0,2,1,0,64,72,72
1,2,2,1,0,1,1,0,3,1,0,80,73,76
0,2,5,1,1,2,2,1,3,0,0,51,60,48
0,3,0,1,0,1,2,1,0,1,0,72,81,88
0,2,5,1,1,1,1,1,0,0,2,84,86,80
1,3,1,0,1,1,1,1,3,0,0,55,54,57
1,2,0,1,1,1,2,0,4,1,0,67,72,69
0,1,4,0,1,2,0,1,2,1,0,43,52,56
1,1,0,1,1,2,2,0,2,1,1,64,61,53
0,3,2,1,1,1,1,0,2,1,1,79,89,94
1,3,1,1,1,1,2,1,5,0,0,89,76,76
0,2,4,1,1,0,1,0,2,1,0,61,66,65
1,0,2,1,1,1,1,1,1,0,0,54,52,54
0,2,2,1,0,2,1,0,3,0,1,51,63,71
1,2,2,1,1,1,1,0,3,1,1,51,49,44
1,3,0,1,0,1,2,1,3,1,0,78,73,74
0,1,5,1,1,1,1,0,5,1,0,58,69,59
0,2,0,1,1,1,2,1,3,1,0,90,88,93
1,3,0,1,0,1,1,0,3,0,1,83,85,90
0,2,2,0,0,0,2,1,3,1,2,77,94,94
0,1,5,0,1,2,1,1,0,1,1,60,77,71
0,4,2,1,1,0,1,0,1,1,0,80,81,78
1,2,5,1,0,1,1,1,1,0,0,82,79,77
0,1,2,1,1,2,2,1,1,0,1,41,65,60
1,3,5,0,0,3,2,1,3,1,0,69,64,66
0,2,1,1,0,1,2,1,0,1,0,68,80,76
1,3,5,0,0,1,1,0,3,0,0,49,40,38
0,1,4,1,0,2,2,1,0,1,0,79,77,84
1,1,0,0,0,0,1,1,0,1,0,63,68,67
0,1,2,1,0,0,2,0,7,0,0,74,82,77
1,3,2,1,1,1,0,0,5,1,0,66,60,51
0,2,5,1,1,1,2,0,1,1,0,56,57,59
1,2,5,0,1,2,0,0,2,0,1,52,57,48
0,2,4,1,1,3,2,1,3,0,0,57,59,62
0,4,4,1,0,1,1,1,1,1,1,73,87,88
0,3,4,1,0,0,2,0,2,0,2,58,69,66
0,0,4,1,1,1,1,1,0,0,1,72,73,76
